"932"	"Who"	"Who is almost killed during the episode ""Sacred Ground""?"	""	""	""	""	"Kes"	""
"933"	"When"	"When the Doctor created a holographic family, how many children did he have?"	""	""	""	""	"2"	""
"934"	"What"	"What was the name of the vessel Seven was aboard when she was assimilated?"	""	""	""	""	"Raven"	""
"935"	"What"	"What was the name of the hostile species encountered during the episode ""Year of Hell""?"	""	""	""	""	"Krenim"	""
"936"	"What"	"What is the name of the Ferengi home planet?"	""	""	""	""	"Ferenginar"	""
"937"	"Which"	"Which is the only episode of ""Star Trek: The Next Generation"" in which Lt Commander Data (Brent Spiner) does not appear?"	""	""	""	""	"Family"	""
"938"	"What"	"What was the name of the Irish town created by Tom Paris on the Holodeck in ""Star Trek: Voyager""?"	""	""	""	""	"Fair Haven"	""
"939"	"Where"	"Where on Bajor were the Pah'Wraiths forever imprisoned at the end of ""Star Trek: Deep Space Nine""?"	""	""	""	""	"Fire Caves"	""
"940"	"Which"	"Which ""Star Trek: The Next Generation"" episode from season four shares a name with one of the ""Star Trek"" movies?"	""	""	""	""	"""First Contact"""	""
"941"	"How"	"How did the season four episode ""Redemption, Part I"" end?"	""	""	""	""	"Worf resigned his commision"	""
"942"	"Who"	"Who did Jadzia think was cute?"	""	""	""	""	"Morn"	""
"943"	"What"	"What is the zhian'tara?"	""	""	""	""	"A time when a host gets to know all of his/her symbiont's past hosts."	""
"944"	"Whose"	"Whose quarters did Jadzia break into and change the furniture around?"	""	""	""	""	"Odo"	""
"945"	"Who"	"Who does Jadzia become close to (as a friend) on DS9?"	""	""	""	""	"Kira Nerys"	""
"946"	"What"	"What significant role did Captain Jonathan Archer's father play in history?"	""	""	""	""	"He was the lead developer of the warp five engine."	""
"947"	"What"	"What was the name of the officer who was selected ahead of Archer to pilot the NX-Alpha and by doing so, became the first person to travel at warp 2?"	""	""	""	""	"A.G. Robinson"	""
"948"	"Which"	"Which sport did Jonathan Archer like to watch?"	""	""	""	""	"Water polo"	""
"949"	"What"	"What was the name of the episode in which Archer and Travis find themselves in a Tandaran prison run by Colonel Grat?"	""	""	""	""	"Detained"	""
"950"	"Where"	"Where was the Doctor designed?"	""	""	""	""	"The Jupiter Station"	""
"951"	"What"	"What is the authorization code used by Captain Janeway to activate the self destruct sequence?"	""	""	""	""	"Janeway pi 1 1 0"	""
"952"	"Why"	"Why was Seven of Nine all alone in the episode ""One""?"	""	""	""	""	"The crew was in stasis"	""
"953"	"What"	"What speed was said to be impossible to reach?"	""	""	""	""	"Warp 10"	""
"954"	"What"	"What deck is the Holodeck located?"	""	""	""	""	"6"	""
"955"	"What"	"What species is Odo?"	""	""	""	""	"Changeling"	""
"956"	"Where"	"Where was Odo brought up?"	""	""	""	""	"Bajoran Institute for Science"	""
"957"	"How"	"How often does Odo regenerate?"	""	""	""	""	"Every 16 hours"	""
"958"	"When"	"When DS9 was still Terok Nor, Odo had three innocent Bajorans handed over to the Cardassians and executed."	""	""	""	""	"t"	""
"959"	"What"	"What is the funeral ritual for the Bajorans?"	""	""	""	""	"Bajoran death chant"	""
"960"	"What"	"What species of people 'stole' the Enterprise in the episode '11001001'?"	""	""	""	""	"Bynars"	""
"961"	"What"	"What was the name of the gardener at Starfleet Academy?"	""	""	""	""	"Boothby"	""
"962"	"Who"	"Who is captain of the Enterprise NX-01?"	""	""	""	""	"Archer"	""
"963"	"Who"	"Who is second in command aboard Enterprise?"	""	""	""	""	"T'Pol"	""
"964"	"Who"	"Who is the chief engineer?"	""	""	""	""	"Trip"	""
"965"	"Who"	"Who is communications officer on board Enterprise?"	""	""	""	""	"Hoshi"	""
"966"	"Who"	"Who is the doctor on Enterprise?"	""	""	""	""	"Phlox"	""
"967"	"Where"	"Where one of the most devestating battles against the Borg took place in ""The Best of Both Worlds."""	""	""	""	""	"Wolf 359"	""
"968"	"What"	"What was being negotiated for in ""The Price."""	""	""	""	""	"wormhole"	""
"969"	"What"	"What Dr. Crusher got trapped in in ""Remember Me."""	""	""	""	""	"warp bubble"	""
"970"	"What"	"What Riker used in order to rescue him, Deanna and Lwaxana from Daimon Tog."	""	""	""	""	"warp field phase adjustment"	""
"971"	"Who"	"Who is Ambassador Sarek's favorite human composer?"	""	""	""	""	"Mozart"	""
"972"	"Which"	"Which Enterprise crew member took piano lessons as a child?"	""	""	""	""	"Captain Picard"	""
"973"	"What"	"What instrument is played by Juliana Tainer, Data's mother?"	""	""	""	""	"Viola"	""
"974"	"Which"	"Which crew member do we see playing the mandolin in the episode ""Qpid""?"	""	""	""	""	"Commander LaForge"	""
"975"	"What"	"What musical instrument does Chief O'Brien play?"	""	""	""	""	"Cello"	""
"976"	"What"	"What is the name of the Klingon opera that Worf sings?"	""	""	""	""	"Ak'Tu and M'Elota"	""
"977"	"What"	"What is the name of the song that Commander Riker has trouble playing?"	""	""	""	""	"Night Bird"	""
"978"	"What"	"What type of music does Geordi enjoy?"	""	""	""	""	"Classical guitar"	""
"979"	"Which"	"Which instrument DOESN'T Data play?"	""	""	""	""	"Clarinet"	""
"980"	"What"	"What is the only type of jazz that Minuet doesn't love?"	""	""	""	""	"Dixieland"	""
"981"	"What"	"What song is whistled by Ira Graves?"	""	""	""	""	"""If I Only had a Brain"""	""
"982"	"What"	"What does Worf call noise, not music?"	""	""	""	""	"Jazz"	""
"983"	"What"	"What song is Data whistling in the holodeck when he first meets Commander Riker?"	""	""	""	""	"""Pop Goes the Weasel"""	""
"984"	"Who"	"Who are the two members of the crew, who are actually from an alternate Voyager?"	""	""	""	""	"Harry Kim and Naomi Wildman"	""
"985"	"Who"	"Who was Janeway engaged to marry?"	""	""	""	""	"Mark"	""
"986"	"What"	"What are the names of the Doctor's sons?"	""	""	""	""	"Jeffrey and Jason"	""
"987"	"What"	"What holographic character did Tom turn into a cow?"	""	""	""	""	"Maggie"	""
"988"	"What"	"What is the name Chakotay gave in the episode ""Workforce""?"	""	""	""	""	"Amaul Kotay"	""
"989"	"What"	"What is the name the Delta Quadrant Klingons believe B'Elanna's baby to be?"	""	""	""	""	"Kuvah'Magh"	""
"990"	"Where"	"Where is Captain Janeway's birthplace?"	""	""	""	""	"Indiana"	""
"991"	"What"	"What is the name of the Talaxian home planet?"	""	""	""	""	"Talax"	""
"992"	"When"	"When Talaxians die, what is the name of the object the family meet under to greet them?"	""	""	""	""	"The Guiding Tree"	""
"993"	"Where"	"Where did Captain Janeway first approach Tom Paris?"	""	""	""	""	"Federation Penal Settlement"	""
"994"	"What"	"What instrument did Harry start out playing on Voyager?"	""	""	""	""	"Clarinet"	""
"995"	"How"	"How long had Neelix been dead when he was revived?"	""	""	""	""	"18 hours"	""
"996"	"Which"	"Which character's father was named Ian?"	""	""	""	""	"Deanna Troi"	""
"997"	"Which"	"Which character grew up on a vineyard?"	""	""	""	""	"Picard"	""
"998"	"Which"	"Which episode is when Q loses his powers?"	""	""	""	""	"Deja Q"	""
"999"	"What"	"What was the name of the shape-shifting allasomorph that Wesley fell in love with?"	""	""	""	""	"Salia"	""
"1000"	"What"	"What type of animal was Guinan's imaginary friend?"	""	""	""	""	"Tarkassian Razorbeast"	""
"1001"	"What"	"What does 'DaH' mean in Klingon?"	""	""	""	""	"Now!"	""
"1002"	"What"	"What was the name of O'Brien's tarantula?"	""	""	""	""	"Christina"	""
"1003"	"Where"	"Where did the fleet group to fend off the Borg?"	""	""	""	""	"Typhoon sector"	""
"1004"	"What"	"What is the name of the admiral who sent the communiqué to Picard informing him of the Borg attack?"	""	""	""	""	"Admiral Hayes"	""
"1005"	"Where"	"Where is the missile silo of the Phoenix?"	""	""	""	""	"Bozeman, Montana"	""
"1006"	"What"	"What starship WAS part of the fleet to stop the borg?"	""	""	""	""	"USS Defiant"	""
"1007"	"What"	"What is the name of the helmsman of the Enterprise?"	""	""	""	""	"Hawk"	""
"1008"	"Where"	"Where did Data get human skin graphed onto his body?"	""	""	""	""	"left side of face, and right arm"	""
"1009"	"What"	"What is the class of the Enterprise E?"	""	""	""	""	"Sovereign"	""
"1010"	"What"	"What does Riker refer to as ""tough little ship""?"	""	""	""	""	"the Defiant"	""
"1011"	"What"	"What race is Doctor Phlox?"	""	""	""	""	"Denobulan"	""
"1012"	"How"	"How many wives did Dr. Phlox have?"	""	""	""	""	"3"	""
"1013"	"When"	"When the crew of the Enterprise encountered a black hole that affected everyone adversely, causing various obsessive behaviours, Dr. Phlox almost performed a major surgery on a patient suffering only from a headache. Who was the patient?"	""	""	""	""	"Ensign Mayweather"	""
"1014"	"What"	"What was the name of the Doctor who corresponded with Phlox and who was aboard Cold Station 12 when the Augments arrived to liberate their 'brothers and sisters'?"	""	""	""	""	"Doctor Jeremy Lucas"	""
"1015"	"What"	"What secondary role did Dr. Phlox eventually fill on the Enterprise?"	""	""	""	""	"Counselor"	""
"1016"	"What"	"What did Dr. Stubbs call his probe full of sensors in 'Evolution'?"	""	""	""	""	"The Egg"	""
"1017"	"What"	"What was the name of Kamin-Picard's wife in 'The Inner Light'?"	""	""	""	""	"Eline"	""
"1018"	"What"	"What book did Picard take along to read in 'Captain's Holiday'?"	""	""	""	""	"'Ethics, Sophistry and the Alternate Universe'"	""
"1019"	"What"	"What date does the Enterprise arrive at the Earth of the past?"	""	""	""	""	"04/04/2063"	""
"1020"	"What"	"What is the name of Worf's ship?"	""	""	""	""	"Defiant"	""
"1021"	"What"	"What does Lilly call a phaser?"	""	""	""	""	"Ray Gun"	""
"1022"	"When"	"When Riker finds Troi intoxicated, what had she already been drinking?"	""	""	""	""	"Tequilla"	""
"1023"	"What"	"What was the name of the officer turned Borg that Picard killed in the Holodeck?"	""	""	""	""	"Linch"	""
"1024"	"When"	"When the warp ship is taking off, what song is playing?"	""	""	""	""	"Magic Carpet Ride"	""
"1025"	"Who"	"Who directed ""Star Trek: First Contact""?"	""	""	""	""	"Jonathan Frakes"	""
"1026"	"What"	"What colour are the new quantum torpedoes?"	""	""	""	""	"Blue"	""
"1027"	"Who"	"Who is the actress who plays the Borg Queen?"	""	""	""	""	"Alice Krige"	""
"1028"	"What"	"What kind of frosting was on the cake in Data's dreams?"	""	""	""	""	"Mint"	""
"1029"	"Which"	"Which of the following was said by Counselor Troi about her favorite food?"	""	""	""	""	"Chocolate is a serious thing."	""
"1030"	"Who"	"Who was responsible for creating the hot milk toddy recipe that Captain Picard shared with Doctor Crusher?"	""	""	""	""	"Aunt Adele"	""
"1031"	"What"	"What delicacy did Captain Picard offer to the picky eater Commander Kurn?"	""	""	""	""	"Caviar"	""
"1032"	"What"	"What does Captain Picard offer Admiral Kennelly as a remedy for the common cold?"	""	""	""	""	"Ginger tea with honey"	""
"1033"	"Which"	"Which Enterprise officer is seen cooking eggs in his/her quarters?"	""	""	""	""	"Commander Riker"	""
"1034"	"What"	"What dish did Chief O'Brien prepare for Keiko in the episode ""The Wounded""?"	""	""	""	""	"Potato casserole"	""
"1035"	"What"	"What type of food did Q order in the episode ""Deja Q""?"	""	""	""	""	"Chocolate sundaes"	""
"1036"	"What"	"What drink did Data prepare for Counselor Troi after losing a bet over a game of 3-D chess?"	""	""	""	""	"Samarian sunset"	""
"1037"	"What"	"What did Lwaxana Troi send Mr. Homm to pick on Betazed?"	""	""	""	""	"Uttaberries"	""
"1038"	"What"	"What species was fond of consuming vermicula?"	""	""	""	""	"Antedians"	""
"1039"	"What"	"What was Doctor Leah Brahms' specialty dish?"	""	""	""	""	"Fungilli"	""
"1040"	"What"	"What Klingon dish did Worf ask his adoptive mother to make for him?"	""	""	""	""	"Rokeg blood pie"	""
"1041"	"What"	"What did Geordi say his sister kept in her blouse when she was training her cat to jump into her arms on command?"	""	""	""	""	"Tuna"	""
"1042"	"What"	"What is Worf's favorite Earth drink?"	""	""	""	""	"Prune juice"	""
"1043"	"What"	"What did the Enterprise use that accidentally activated the entrance system that pulled the ship inside the Dyson's Sphere?"	""	""	""	""	"Standard hail"	""
"1044"	"Who"	"Who wasn't taken from the ship in the episode ""Schisms""?"	""	""	""	""	"Mot"	""
"1045"	"Which"	"Which of Picard's internal organs were damaged in his bar fight with the Nausicaans when he was just out of Starfleet Academy?"	""	""	""	""	"Heart"	""
"1046"	"Which"	"Which crew member from ""DS9"" brought a piece of equipment on board the Enterprise that when activated caused Data's dream program to start working?"	""	""	""	""	"Bashir"	""
"1047"	"Which"	"Which race was not involved in ""The Chase""?"	""	""	""	""	"Ferengi"	""
"1048"	"Where"	"Where in the ship did Picard and Neela play the music that Picard learned during ""The Inner Light"" together in ""Lessons""?"	""	""	""	""	"Jeffries tube"	""
"1049"	"When"	"When the group from the shuttle craft found the Enterprise and a Romulan ship almost frozen in time during ""Timescape"", who was about to be shot?"	""	""	""	""	"Dr. Crusher"	""
"1050"	"Where"	"Where is Voyager located for the majority of the series?"	""	""	""	""	"Delta Quadrant"	""
"1051"	"What"	"What race is Tuvok?"	""	""	""	""	"Vulcan"	""
"1052"	"What"	"What is Tuvok's role on the ship?"	""	""	""	""	"Chief of Security"	""
"1053"	"What"	"What race is Torres?"	""	""	""	""	"Klingon-Human Hybrid"	""
"1054"	"What"	"What is Torres' role on the ship?"	""	""	""	""	"Chief Engineer"	""
"1055"	"What"	"What were the Vidiians known for?"	""	""	""	""	"Harvesting other life forms for body parts."	""
"1056"	"Who"	"Who was discovered to be Cardassian and joined the Kazon?"	""	""	""	""	"Seska"	""
"1057"	"Which"	"Which actor was 'Ashley Longworth' in two episodes of 'The Waltons'?"	""	""	""	""	"Jonathan Frakes"	""
"1058"	"Which"	"Which actress played an Italian perfume designer in 'L.A. Law'?"	""	""	""	""	"Gates McFadden"	""
"1059"	"Which"	"Which actress was killed by walking into an empty elevator shaft on 'L.A. Law'?"	""	""	""	""	"Diana Muldaur"	""
"1060"	"Which"	"Which actor hosted PBS' 'Reading Rainbow'?"	""	""	""	""	"LeVar Burton"	""
"1061"	"Which"	"Which actress played Pam Sutton in an episode of 'Hunter'?"	""	""	""	""	"Denise Crosby"	""
"1062"	"Who"	"Who played Officer Jebediah Turner on 'CHiPs'?"	""	""	""	""	"Michael Dorn"	""
"1063"	"Who"	"Who did the voice for 'Number One' in the episode entitled 'Homer the Great' on 'The Simpsons'?"	""	""	""	""	"Patrick Stewart"	""
"1064"	"Who"	"Who played Sister Margarette in an episode of 'Earth: Final Conflict'?"	""	""	""	""	"Marina Sirtis"	""
"1065"	"Who"	"Who played Mr. Price's secretary in 'The Muppets Take Manhattan'?"	""	""	""	""	"Gates McFadden"	""
"1066"	"Who"	"Who played Bob Wheeler in 6 episodes of 'Night Court'?"	""	""	""	""	"Brent Spiner"	""
"1067"	"What"	"What was the name of Geordi's high school?"	""	""	""	""	"Zefram Cochrane High School"	""
"1068"	"Which"	"Which gas was not listed by Data as a major component of the assimilated Earth's atmosphere?"	""	""	""	""	"nitrogen"	""
"1069"	"How"	"How long is the Phoenix's cockpit?"	""	""	""	""	"4 meters"	""
"1070"	"Which"	"Which chapter in which holo-novel did Picard and Lily enter to evade the Borg?"	""	""	""	""	"""The Big Goodbye"" Chapter 12"	""
"1071"	"How"	"How long does Data say it has been since he used his sexual programming?"	""	""	""	""	"8 years, 7 months, 16 days, 4 minutes, and 22 seconds"	""
"1072"	"What"	"What is the room temperature of a Borg Vessel?"	""	""	""	""	"39.1 degrees C"	""
"1073"	"What"	"What does Worf use to kill the Borg attacking him on the deflector dish?"	""	""	""	""	"Mek'leth"	""
"1074"	"What"	"What the Enterprise hit in ""Disaster."""	""	""	""	""	"quantum filament"	""
"1075"	"How"	"How many episodes did Lwaxana appear in?"	""	""	""	""	"six"	""
"1076"	"What"	"What uniform did Wesley NEVER wear?"	""	""	""	""	"Blue"	""
"1077"	"Who"	"Who 'saved the day' and figured out how to find the Ferengi ship in 'Menage a Troi'?"	""	""	""	""	"Wesley"	""
"1078"	"Who"	"Who was NOT present in the mud bath in the final scene of 'Cost of Living'?"	""	""	""	""	"Riker"	""
